Iter| Action |	Reward	|	Done	|	Acc_rw
479	|	0	 |	-50.0000	|	false	|	 -22851.0000
480	|	0	 |	-50.0000	|	false	|	 -22901.0000
481	|	0	 |	-50.0000	|	false	|	 -22951.0000
482	|	0	 |	-50.0000	|	false	|	 -23001.0000
483	|	0	 |	-50.0000	|	false	|	 -23051.0000
484	|	0	 |	-50.0000	|	false	|	 -23101.0000
485	|	0	 |	-50.0000	|	false	|	 -23151.0000
486	|	0	 |	-50.0000	|	false	|	 -23201.0000
487	|	0	 |	-50.0000	|	false	|	 -23251.0000
488	|	0	 |	-50.0000	|	false	|	 -23301.0000
489	|	0	 |	-50.0000	|	false	|	 -23351.0000
490	|	0	 |	-50.0000	|	false	|	 -23401.0000
491	|	0	 |	-50.0000	|	false	|	 -23451.0000
492	|	0	 |	-50.0000	|	false	|	 -23501.0000
493	|	0	 |	-50.0000	|	false	|	 -23551.0000
494	|	0	 |	-50.0000	|	false	|	 -23601.0000
495	|	0	 |	-50.0000	|	false	|	 -23651.0000
496	|	0	 |	-50.0000	|	false	|	 -23701.0000
497	|	0	 |	-50.0000	|	false	|	 -23751.0000
498	|	0	 |	-50.0000	|	false	|	 -23801.0000
499	|	0	 |	-50.0000	|	false	|	 -23851.0000
500	|	0	 |	-50.0000	|	false	|	 -23901.0000
501	|	0	 |	-50.0000	|	false	|	 -23951.0000
502	|	0	 |	-50.0000	|	false	|	 -24001.0000
503	|	0	 |	-50.0000	|	false	|	 -24051.0000
504	|	0	 |	-50.0000	|	false	|	 -24101.0000
505	|	0	 |	-50.0000	|	false	|	 -24151.0000
506	|	0	 |	-50.0000	|	false	|	 -24201.0000
507	|	0	 |	-50.0000	|	false	|	 -24251.0000
508	|	0	 |	-50.0000	|	false	|	 -24301.0000
509	|	0	 |	-50.0000	|	false	|	 -24351.0000
510	|	0	 |	-50.0000	|	false	|	 -24401.0000
511	|	0	 |	-50.0000	|	false	|	 -24451.0000
512	|	0	 |	-50.0000	|	false	|	 -24501.0000
513	|	0	 |	-50.0000	|	false	|	 -24551.0000
514	|	0	 |	-50.0000	|	false	|	 -24601.0000
515	|	0	 |	-50.0000	|	false	|	 -24651.0000
516	|	0	 |	-50.0000	|	false	|	 -24701.0000
517	|	0	 |	-50.0000	|	false	|	 -24751.0000
518	|	0	 |	-50.0000	|	false	|	 -24801.0000
519	|	0	 |	-50.0000	|	false	|	 -24851.0000
520	|	0	 |	-50.0000	|	false	|	 -24901.0000
521	|	0	 |	-50.0000	|	false	|	 -24951.0000
522	|	0	 |	-50.0000	|	false	|	 -25001.0000
523	|	0	 |	-50.0000	|	false	|	 -25051.0000
524	|	0	 |	-50.0000	|	false	|	 -25101.0000
525	|	0	 |	-50.0000	|	false	|	 -25151.0000
526	|	0	 |	-50.0000	|	false	|	 -25201.0000
527	|	0	 |	-50.0000	|	false	|	 -25251.0000
528	|	0	 |	-50.0000	|	false	|	 -25301.0000
529	|	0	 |	-50.0000	|	false	|	 -25351.0000
530	|	0	 |	-50.0000	|	false	|	 -25401.0000
531	|	0	 |	-50.0000	|	false	|	 -25451.0000
532	|	0	 |	-50.0000	|	false	|	 -25501.0000
533	|	0	 |	-50.0000	|	false	|	 -25551.0000
534	|	0	 |	-50.0000	|	false	|	 -25601.0000
535	|	0	 |	-50.0000	|	false	|	 -25651.0000
536	|	0	 |	-50.0000	|	false	|	 -25701.0000
537	|	0	 |	-50.0000	|	false	|	 -25751.0000
538	|	0	 |	-50.0000	|	false	|	 -25801.0000
539	|	0	 |	-50.0000	|	false	|	 -25851.0000
540	|	0	 |	-50.0000	|	false	|	 -25901.0000
541	|	0	 |	-50.0000	|	false	|	 -25951.0000
542	|	0	 |	-50.0000	|	false	|	 -26001.0000
543	|	0	 |	-50.0000	|	false	|	 -26051.0000
544	|	0	 |	-50.0000	|	false	|	 -26101.0000
545	|	0	 |	-50.0000	|	false	|	 -26151.0000
546	|	0	 |	-50.0000	|	false	|	 -26201.0000
547	|	0	 |	-50.0000	|	false	|	 -26251.0000
548	|	0	 |	-50.0000	|	false	|	 -26301.0000
549	|	0	 |	-50.0000	|	false	|	 -26351.0000
550	|	0	 |	-50.0000	|	false	|	 -26401.0000
551	|	0	 |	-50.0000	|	false	|	 -26451.0000
552	|	0	 |	-50.0000	|	false	|	 -26501.0000
553	|	0	 |	-50.0000	|	false	|	 -26551.0000
554	|	0	 |	-50.0000	|	false	|	 -26601.0000
555	|	0	 |	-50.0000	|	false	|	 -26651.0000
556	|	0	 |	-50.0000	|	false	|	 -26701.0000
557	|	0	 |	-50.0000	|	false	|	 -26751.0000
558	|	0	 |	-50.0000	|	false	|	 -26801.0000
559	|	0	 |	-50.0000	|	false	|	 -26851.0000
560	|	0	 |	-50.0000	|	false	|	 -26901.0000
561	|	0	 |	-50.0000	|	false	|	 -26951.0000
562	|	0	 |	-50.0000	|	false	|	 -27001.0000
563	|	0	 |	-50.0000	|	false	|	 -27051.0000
564	|	0	 |	-50.0000	|	false	|	 -27101.0000
565	|	0	 |	-50.0000	|	false	|	 -27151.0000
566	|	0	 |	-50.0000	|	false	|	 -27201.0000
567	|	0	 |	-50.0000	|	false	|	 -27251.0000
568	|	0	 |	-50.0000	|	false	|	 -27301.0000
569	|	0	 |	-50.0000	|	false	|	 -27351.0000
570	|	0	 |	-50.0000	|	false	|	 -27401.0000
571	|	0	 |	-50.0000	|	false	|	 -27451.0000
572	|	0	 |	-50.0000	|	false	|	 -27501.0000
573	|	0	 |	-50.0000	|	false	|	 -27551.0000
574	|	0	 |	-50.0000	|	false	|	 -27601.0000
575	|	0	 |	-50.0000	|	false	|	 -27651.0000
576	|	0	 |	-50.0000	|	false	|	 -27701.0000
577	|	0	 |	-50.0000	|	false	|	 -27751.0000
578	|	0	 |	-50.0000	|	false	|	 -27801.0000
579	|	0	 |	-50.0000	|	false	|	 -27851.0000
580	|	0	 |	-50.0000	|	false	|	 -27901.0000
581	|	0	 |	-50.0000	|	false	|	 -27951.0000
582	|	0	 |	-50.0000	|	false	|	 -28001.0000
583	|	0	 |	-50.0000	|	false	|	 -28051.0000
584	|	0	 |	-50.0000	|	false	|	 -28101.0000
585	|	0	 |	-50.0000	|	false	|	 -28151.0000
586	|	0	 |	-50.0000	|	false	|	 -28201.0000
587	|	0	 |	-50.0000	|	false	|	 -28251.0000
588	|	0	 |	-50.0000	|	false	|	 -28301.0000
589	|	0	 |	-50.0000	|	false	|	 -28351.0000
590	|	0	 |	-50.0000	|	false	|	 -28401.0000
591	|	0	 |	-50.0000	|	false	|	 -28451.0000
592	|	0	 |	-50.0000	|	false	|	 -28501.0000
593	|	0	 |	-50.0000	|	false	|	 -28551.0000
594	|	0	 |	-50.0000	|	false	|	 -28601.0000
595	|	0	 |	-50.0000	|	false	|	 -28651.0000
596	|	0	 |	-50.0000	|	false	|	 -28701.0000
597	|	0	 |	-50.0000	|	false	|	 -28751.0000
598	|	0	 |	-50.0000	|	false	|	 -28801.0000
599	|	0	 |	-50.0000	|	false	|	 -28851.0000
600	|	0	 |	-50.0000	|	false	|	 -28901.0000
601	|	0	 |	-50.0000	|	false	|	 -28951.0000
602	|	0	 |	-50.0000	|	false	|	 -29001.0000
603	|	0	 |	-50.0000	|	false	|	 -29051.0000
604	|	0	 |	-50.0000	|	false	|	 -29101.0000
605	|	0	 |	-50.0000	|	false	|	 -29151.0000
606	|	0	 |	-50.0000	|	false	|	 -29201.0000
607	|	0	 |	-50.0000	|	false	|	 -29251.0000
608	|	0	 |	-50.0000	|	false	|	 -29301.0000
609	|	0	 |	-50.0000	|	false	|	 -29351.0000
610	|	0	 |	-50.0000	|	false	|	 -29401.0000
611	|	0	 |	-50.0000	|	false	|	 -29451.0000
612	|	0	 |	-50.0000	|	false	|	 -29501.0000
613	|	0	 |	-50.0000	|	false	|	 -29551.0000
614	|	0	 |	-50.0000	|	false	|	 -29601.0000
615	|	0	 |	-50.0000	|	false	|	 -29651.0000
616	|	0	 |	-50.0000	|	false	|	 -29701.0000
617	|	0	 |	-50.0000	|	false	|	 -29751.0000
618	|	0	 |	-50.0000	|	false	|	 -29801.0000
619	|	0	 |	-50.0000	|	false	|	 -29851.0000
620	|	0	 |	-50.0000	|	false	|	 -29901.0000
621	|	0	 |	-50.0000	|	false	|	 -29951.0000
622	|	0	 |	-50.0000	|	false	|	 -30001.0000
623	|	0	 |	-50.0000	|	false	|	 -30051.0000
624	|	0	 |	-50.0000	|	false	|	 -30101.0000
625	|	0	 |	-50.0000	|	false	|	 -30151.0000
626	|	0	 |	-50.0000	|	false	|	 -30201.0000
627	|	0	 |	-50.0000	|	false	|	 -30251.0000
628	|	0	 |	-50.0000	|	false	|	 -30301.0000
629	|	0	 |	-50.0000	|	false	|	 -30351.0000
630	|	0	 |	-50.0000	|	false	|	 -30401.0000
631	|	0	 |	-50.0000	|	false	|	 -30451.0000
632	|	0	 |	-50.0000	|	false	|	 -30501.0000
633	|	0	 |	-50.0000	|	false	|	 -30551.0000
634	|	0	 |	-50.0000	|	false	|	 -30601.0000
635	|	0	 |	-50.0000	|	false	|	 -30651.0000
636	|	0	 |	-50.0000	|	false	|	 -30701.0000
637	|	0	 |	-50.0000	|	false	|	 -30751.0000
638	|	0	 |	-50.0000	|	false	|	 -30801.0000
639	|	0	 |	-50.0000	|	false	|	 -30851.0000
640	|	0	 |	-50.0000	|	false	|	 -30901.0000
641	|	0	 |	-50.0000	|	false	|	 -30951.0000
642	|	0	 |	-50.0000	|	false	|	 -31001.0000
643	|	0	 |	-50.0000	|	false	|	 -31051.0000
644	|	0	 |	-50.0000	|	false	|	 -31101.0000
645	|	0	 |	-50.0000	|	false	|	 -31151.0000
646	|	0	 |	-50.0000	|	false	|	 -31201.0000
647	|	0	 |	-50.0000	|	false	|	 -31251.0000
648	|	0	 |	-50.0000	|	false	|	 -31301.0000
649	|	0	 |	-50.0000	|	false	|	 -31351.0000
650	|	0	 |	-50.0000	|	false	|	 -31401.0000
651	|	0	 |	-50.0000	|	false	|	 -31451.0000
652	|	0	 |	-50.0000	|	false	|	 -31501.0000
653	|	0	 |	-50.0000	|	false	|	 -31551.0000
654	|	0	 |	-50.0000	|	false	|	 -31601.0000
655	|	0	 |	-50.0000	|	false	|	 -31651.0000
656	|	0	 |	-50.0000	|	false	|	 -31701.0000
657	|	0	 |	-50.0000	|	false	|	 -31751.0000
658	|	0	 |	-50.0000	|	false	|	 -31801.0000
659	|	0	 |	-50.0000	|	false	|	 -31851.0000
660	|	0	 |	-50.0000	|	false	|	 -31901.0000
661	|	0	 |	-50.0000	|	false	|	 -31951.0000
662	|	0	 |	-50.0000	|	false	|	 -32001.0000
663	|	0	 |	-50.0000	|	false	|	 -32051.0000
664	|	0	 |	-50.0000	|	false	|	 -32101.0000
665	|	0	 |	-50.0000	|	false	|	 -32151.0000
666	|	0	 |	-50.0000	|	false	|	 -32201.0000
667	|	0	 |	-50.0000	|	false	|	 -32251.0000
668	|	0	 |	-50.0000	|	false	|	 -32301.0000
669	|	0	 |	-50.0000	|	false	|	 -32351.0000
670	|	0	 |	-50.0000	|	false	|	 -32401.0000
671	|	0	 |	-50.0000	|	false	|	 -32451.0000
672	|	0	 |	-50.0000	|	false	|	 -32501.0000
673	|	0	 |	-50.0000	|	false	|	 -32551.0000
674	|	0	 |	-50.0000	|	false	|	 -32601.0000
675	|	0	 |	-50.0000	|	false	|	 -32651.0000
676	|	0	 |	-50.0000	|	false	|	 -32701.0000
677	|	0	 |	-50.0000	|	false	|	 -32751.0000
678	|	0	 |	-50.0000	|	false	|	 -32801.0000
679	|	0	 |	-50.0000	|	false	|	 -32851.0000
680	|	0	 |	-50.0000	|	false	|	 -32901.0000
681	|	0	 |	-50.0000	|	false	|	 -32951.0000
682	|	0	 |	-50.0000	|	false	|	 -33001.0000
683	|	0	 |	-50.0000	|	false	|	 -33051.0000
684	|	0	 |	-50.0000	|	false	|	 -33101.0000
685	|	0	 |	-50.0000	|	false	|	 -33151.0000
686	|	0	 |	-50.0000	|	false	|	 -33201.0000
687	|	0	 |	-50.0000	|	false	|	 -33251.0000
688	|	0	 |	-50.0000	|	false	|	 -33301.0000
689	|	0	 |	-50.0000	|	false	|	 -33351.0000
690	|	0	 |	-50.0000	|	false	|	 -33401.0000
691	|	0	 |	-50.0000	|	false	|	 -33451.0000
692	|	0	 |	-50.0000	|	false	|	 -33501.0000
693	|	0	 |	-50.0000	|	false	|	 -33551.0000
694	|	0	 |	-50.0000	|	false	|	 -33601.0000
695	|	0	 |	-50.0000	|	false	|	 -33651.0000
696	|	0	 |	-50.0000	|	false	|	 -33701.0000
697	|	0	 |	-50.0000	|	false	|	 -33751.0000
698	|	0	 |	-50.0000	|	false	|	 -33801.0000
699	|	0	 |	-50.0000	|	false	|	 -33851.0000
700	|	0	 |	-50.0000	|	false	|	 -33901.0000
701	|	0	 |	-50.0000	|	false	|	 -33951.0000
702	|	0	 |	-50.0000	|	false	|	 -34001.0000
703	|	0	 |	-50.0000	|	false	|	 -34051.0000
704	|	0	 |	-50.0000	|	false	|	 -34101.0000
705	|	0	 |	-50.0000	|	false	|	 -34151.0000
706	|	0	 |	-50.0000	|	false	|	 -34201.0000
707	|	0	 |	-50.0000	|	false	|	 -34251.0000
708	|	0	 |	-50.0000	|	false	|	 -34301.0000
709	|	0	 |	-50.0000	|	false	|	 -34351.0000
710	|	0	 |	-50.0000	|	false	|	 -34401.0000
711	|	0	 |	-50.0000	|	false	|	 -34451.0000
712	|	0	 |	-50.0000	|	false	|	 -34501.0000
713	|	0	 |	-50.0000	|	false	|	 -34551.0000
714	|	0	 |	-50.0000	|	false	|	 -34601.0000
715	|	0	 |	-50.0000	|	false	|	 -34651.0000
716	|	0	 |	-50.0000	|	false	|	 -34701.0000
717	|	0	 |	-50.0000	|	false	|	 -34751.0000
718	|	0	 |	-50.0000	|	false	|	 -34801.0000
719	|	0	 |	-50.0000	|	false	|	 -34851.0000
720	|	0	 |	-50.0000	|	false	|	 -34901.0000
721	|	0	 |	-50.0000	|	false	|	 -34951.0000
722	|	0	 |	-50.0000	|	false	|	 -35001.0000
723	|	0	 |	-50.0000	|	false	|	 -35051.0000
724	|	0	 |	-50.0000	|	false	|	 -35101.0000
725	|	0	 |	-50.0000	|	false	|	 -35151.0000
726	|	0	 |	-50.0000	|	false	|	 -35201.0000
727	|	0	 |	-50.0000	|	false	|	 -35251.0000
728	|	0	 |	-50.0000	|	false	|	 -35301.0000
729	|	0	 |	-50.0000	|	false	|	 -35351.0000
730	|	0	 |	-50.0000	|	false	|	 -35401.0000
731	|	0	 |	-50.0000	|	false	|	 -35451.0000
732	|	0	 |	-50.0000	|	false	|	 -35501.0000
733	|	0	 |	-50.0000	|	false	|	 -35551.0000
734	|	0	 |	-50.0000	|	false	|	 -35601.0000
735	|	0	 |	-50.0000	|	false	|	 -35651.0000
736	|	0	 |	-50.0000	|	false	|	 -35701.0000
737	|	0	 |	-50.0000	|	false	|	 -35751.0000
738	|	0	 |	-50.0000	|	false	|	 -35801.0000
739	|	0	 |	-50.0000	|	false	|	 -35851.0000
740	|	0	 |	-50.0000	|	false	|	 -35901.0000
741	|	0	 |	-50.0000	|	false	|	 -35951.0000
742	|	0	 |	-50.0000	|	false	|	 -36001.0000
743	|	0	 |	-50.0000	|	false	|	 -36051.0000
744	|	0	 |	-50.0000	|	false	|	 -36101.0000
745	|	0	 |	-50.0000	|	false	|	 -36151.0000
746	|	0	 |	-50.0000	|	false	|	 -36201.0000
747	|	0	 |	-50.0000	|	false	|	 -36251.0000
748	|	0	 |	-50.0000	|	false	|	 -36301.0000
749	|	0	 |	-50.0000	|	false	|	 -36351.0000
750	|	0	 |	-50.0000	|	false	|	 -36401.0000
751	|	0	 |	-50.0000	|	false	|	 -36451.0000
752	|	0	 |	-50.0000	|	false	|	 -36501.0000
753	|	0	 |	-50.0000	|	false	|	 -36551.0000
754	|	0	 |	-50.0000	|	false	|	 -36601.0000
755	|	0	 |	-50.0000	|	false	|	 -36651.0000
756	|	0	 |	-50.0000	|	false	|	 -36701.0000
757	|	0	 |	-50.0000	|	false	|	 -36751.0000
758	|	0	 |	-50.0000	|	false	|	 -36801.0000
759	|	0	 |	-50.0000	|	false	|	 -36851.0000
760	|	0	 |	-50.0000	|	false	|	 -36901.0000
761	|	0	 |	-50.0000	|	false	|	 -36951.0000
762	|	0	 |	-50.0000	|	false	|	 -37001.0000
763	|	0	 |	-50.0000	|	false	|	 -37051.0000
764	|	0	 |	-50.0000	|	false	|	 -37101.0000
765	|	0	 |	-50.0000	|	false	|	 -37151.0000
766	|	0	 |	-50.0000	|	false	|	 -37201.0000
767	|	0	 |	-50.0000	|	false	|	 -37251.0000
768	|	0	 |	-50.0000	|	false	|	 -37301.0000
769	|	0	 |	-50.0000	|	false	|	 -37351.0000
770	|	0	 |	-50.0000	|	false	|	 -37401.0000
771	|	0	 |	-50.0000	|	false	|	 -37451.0000
772	|	0	 |	-50.0000	|	false	|	 -37501.0000
773	|	0	 |	-50.0000	|	false	|	 -37551.0000
774	|	0	 |	-50.0000	|	false	|	 -37601.0000
775	|	0	 |	-50.0000	|	false	|	 -37651.0000
776	|	0	 |	-50.0000	|	false	|	 -37701.0000
777	|	0	 |	-50.0000	|	false	|	 -37751.0000
778	|	0	 |	-50.0000	|	false	|	 -37801.0000
779	|	0	 |	-50.0000	|	false	|	 -37851.0000
780	|	0	 |	-50.0000	|	false	|	 -37901.0000
781	|	0	 |	-50.0000	|	false	|	 -37951.0000
782	|	0	 |	-50.0000	|	false	|	 -38001.0000
783	|	0	 |	-50.0000	|	false	|	 -38051.0000
784	|	0	 |	-50.0000	|	false	|	 -38101.0000
785	|	0	 |	-50.0000	|	false	|	 -38151.0000
786	|	0	 |	-50.0000	|	false	|	 -38201.0000
787	|	0	 |	-50.0000	|	false	|	 -38251.0000
788	|	0	 |	-50.0000	|	false	|	 -38301.0000
789	|	0	 |	-50.0000	|	false	|	 -38351.0000
790	|	0	 |	-50.0000	|	false	|	 -38401.0000
791	|	0	 |	-50.0000	|	false	|	 -38451.0000
792	|	0	 |	-50.0000	|	false	|	 -38501.0000
793	|	0	 |	-50.0000	|	false	|	 -38551.0000
794	|	0	 |	-50.0000	|	false	|	 -38601.0000
795	|	0	 |	-50.0000	|	false	|	 -38651.0000
796	|	0	 |	-50.0000	|	false	|	 -38701.0000
797	|	0	 |	-50.0000	|	false	|	 -38751.0000
798	|	0	 |	-50.0000	|	false	|	 -38801.0000
799	|	0	 |	-50.0000	|	false	|	 -38851.0000
800	|	0	 |	-50.0000	|	false	|	 -38901.0000
801	|	0	 |	-50.0000	|	false	|	 -38951.0000
802	|	0	 |	-50.0000	|	false	|	 -39001.0000
803	|	0	 |	-50.0000	|	false	|	 -39051.0000
804	|	0	 |	-50.0000	|	false	|	 -39101.0000
805	|	0	 |	-50.0000	|	false	|	 -39151.0000
806	|	0	 |	-50.0000	|	false	|	 -39201.0000
807	|	0	 |	-50.0000	|	false	|	 -39251.0000
808	|	0	 |	-50.0000	|	false	|	 -39301.0000
809	|	0	 |	-50.0000	|	false	|	 -39351.0000
810	|	0	 |	-50.0000	|	false	|	 -39401.0000
811	|	0	 |	-50.0000	|	false	|	 -39451.0000
812	|	0	 |	-50.0000	|	false	|	 -39501.0000
813	|	0	 |	-50.0000	|	false	|	 -39551.0000
814	|	0	 |	-50.0000	|	false	|	 -39601.0000
815	|	0	 |	-50.0000	|	false	|	 -39651.0000
816	|	0	 |	-50.0000	|	false	|	 -39701.0000
817	|	0	 |	-50.0000	|	false	|	 -39751.0000
818	|	0	 |	-50.0000	|	false	|	 -39801.0000
819	|	0	 |	-50.0000	|	false	|	 -39851.0000
820	|	0	 |	-50.0000	|	false	|	 -39901.0000
821	|	0	 |	-50.0000	|	false	|	 -39951.0000
822	|	0	 |	-50.0000	|	false	|	 -40001.0000
823	|	0	 |	-50.0000	|	false	|	 -40051.0000
824	|	0	 |	-50.0000	|	false	|	 -40101.0000
825	|	0	 |	-50.0000	|	false	|	 -40151.0000
826	|	0	 |	-50.0000	|	false	|	 -40201.0000
827	|	0	 |	-50.0000	|	false	|	 -40251.0000
828	|	0	 |	-50.0000	|	false	|	 -40301.0000
829	|	0	 |	-50.0000	|	false	|	 -40351.0000
830	|	0	 |	-50.0000	|	false	|	 -40401.0000
831	|	0	 |	-50.0000	|	false	|	 -40451.0000
832	|	0	 |	-50.0000	|	false	|	 -40501.0000
833	|	0	 |	-50.0000	|	false	|	 -40551.0000
834	|	0	 |	-50.0000	|	false	|	 -40601.0000
835	|	0	 |	-50.0000	|	false	|	 -40651.0000
836	|	0	 |	-50.0000	|	false	|	 -40701.0000
837	|	0	 |	-50.0000	|	false	|	 -40751.0000
838	|	0	 |	-50.0000	|	false	|	 -40801.0000
839	|	0	 |	-50.0000	|	false	|	 -40851.0000
840	|	0	 |	-50.0000	|	false	|	 -40901.0000
841	|	0	 |	-50.0000	|	false	|	 -40951.0000
842	|	0	 |	-50.0000	|	false	|	 -41001.0000
843	|	0	 |	-50.0000	|	false	|	 -41051.0000
844	|	0	 |	-50.0000	|	false	|	 -41101.0000
845	|	0	 |	-50.0000	|	false	|	 -41151.0000
846	|	0	 |	-50.0000	|	false	|	 -41201.0000
847	|	0	 |	-50.0000	|	false	|	 -41251.0000
848	|	0	 |	-50.0000	|	false	|	 -41301.0000
849	|	0	 |	-50.0000	|	false	|	 -41351.0000
850	|	0	 |	-50.0000	|	false	|	 -41401.0000
851	|	0	 |	-50.0000	|	false	|	 -41451.0000
852	|	0	 |	-50.0000	|	false	|	 -41501.0000
853	|	0	 |	-50.0000	|	false	|	 -41551.0000
854	|	0	 |	-50.0000	|	false	|	 -41601.0000
855	|	0	 |	-50.0000	|	false	|	 -41651.0000
856	|	0	 |	-50.0000	|	false	|	 -41701.0000
857	|	0	 |	-50.0000	|	false	|	 -41751.0000
858	|	0	 |	-50.0000	|	false	|	 -41801.0000
859	|	0	 |	-50.0000	|	false	|	 -41851.0000
860	|	0	 |	-50.0000	|	false	|	 -41901.0000
861	|	0	 |	-50.0000	|	false	|	 -41951.0000
862	|	0	 |	-50.0000	|	false	|	 -42001.0000
863	|	0	 |	-50.0000	|	false	|	 -42051.0000
864	|	0	 |	-50.0000	|	false	|	 -42101.0000
865	|	0	 |	-50.0000	|	false	|	 -42151.0000
866	|	0	 |	-50.0000	|	false	|	 -42201.0000
867	|	0	 |	-50.0000	|	false	|	 -42251.0000
868	|	0	 |	-50.0000	|	false	|	 -42301.0000
869	|	0	 |	-50.0000	|	false	|	 -42351.0000
870	|	0	 |	-50.0000	|	false	|	 -42401.0000
871	|	0	 |	-50.0000	|	false	|	 -42451.0000
872	|	0	 |	-50.0000	|	false	|	 -42501.0000
873	|	0	 |	-50.0000	|	false	|	 -42551.0000
874	|	0	 |	-50.0000	|	false	|	 -42601.0000
875	|	0	 |	-50.0000	|	false	|	 -42651.0000
876	|	0	 |	-50.0000	|	false	|	 -42701.0000
877	|	0	 |	-50.0000	|	false	|	 -42751.0000
878	|	0	 |	-50.0000	|	false	|	 -42801.0000
879	|	0	 |	-50.0000	|	false	|	 -42851.0000
880	|	0	 |	-50.0000	|	false	|	 -42901.0000
881	|	0	 |	-50.0000	|	false	|	 -42951.0000
882	|	0	 |	-50.0000	|	false	|	 -43001.0000
883	|	0	 |	-50.0000	|	false	|	 -43051.0000
884	|	0	 |	-50.0000	|	false	|	 -43101.0000
885	|	0	 |	-50.0000	|	false	|	 -43151.0000
886	|	0	 |	-50.0000	|	false	|	 -43201.0000
887	|	0	 |	-50.0000	|	false	|	 -43251.0000
888	|	0	 |	-50.0000	|	false	|	 -43301.0000
889	|	0	 |	-50.0000	|	false	|	 -43351.0000
890	|	0	 |	-50.0000	|	false	|	 -43401.0000
891	|	0	 |	-50.0000	|	false	|	 -43451.0000
892	|	0	 |	-50.0000	|	false	|	 -43501.0000
893	|	0	 |	-50.0000	|	false	|	 -43551.0000
894	|	0	 |	-50.0000	|	false	|	 -43601.0000
895	|	0	 |	-50.0000	|	false	|	 -43651.0000
896	|	0	 |	-50.0000	|	false	|	 -43701.0000
897	|	0	 |	-50.0000	|	false	|	 -43751.0000
898	|	0	 |	-50.0000	|	false	|	 -43801.0000
899	|	0	 |	-50.0000	|	false	|	 -43851.0000
900	|	0	 |	-50.0000	|	false	|	 -43901.0000
901	|	0	 |	-50.0000	|	false	|	 -43951.0000
902	|	0	 |	-50.0000	|	false	|	 -44001.0000
903	|	0	 |	-50.0000	|	false	|	 -44051.0000
904	|	0	 |	-50.0000	|	false	|	 -44101.0000
905	|	0	 |	-50.0000	|	false	|	 -44151.0000
906	|	0	 |	-50.0000	|	false	|	 -44201.0000
907	|	0	 |	-50.0000	|	false	|	 -44251.0000
908	|	0	 |	-50.0000	|	false	|	 -44301.0000
909	|	0	 |	-50.0000	|	false	|	 -44351.0000
910	|	0	 |	-50.0000	|	false	|	 -44401.0000
911	|	0	 |	-50.0000	|	false	|	 -44451.0000
912	|	0	 |	-50.0000	|	false	|	 -44501.0000
913	|	0	 |	-50.0000	|	false	|	 -44551.0000
914	|	0	 |	-50.0000	|	false	|	 -44601.0000
915	|	0	 |	-50.0000	|	false	|	 -44651.0000
916	|	0	 |	-50.0000	|	false	|	 -44701.0000
917	|	0	 |	-50.0000	|	false	|	 -44751.0000
918	|	0	 |	-50.0000	|	false	|	 -44801.0000
919	|	0	 |	-50.0000	|	false	|	 -44851.0000
920	|	0	 |	-50.0000	|	false	|	 -44901.0000
921	|	0	 |	-50.0000	|	false	|	 -44951.0000
922	|	0	 |	-50.0000	|	false	|	 -45001.0000
923	|	0	 |	-50.0000	|	false	|	 -45051.0000
924	|	0	 |	-50.0000	|	false	|	 -45101.0000
925	|	0	 |	-50.0000	|	false	|	 -45151.0000
926	|	0	 |	-50.0000	|	false	|	 -45201.0000
927	|	0	 |	-50.0000	|	false	|	 -45251.0000
928	|	0	 |	-50.0000	|	false	|	 -45301.0000
929	|	0	 |	-50.0000	|	false	|	 -45351.0000
930	|	0	 |	-50.0000	|	false	|	 -45401.0000
931	|	0	 |	-50.0000	|	false	|	 -45451.0000
932	|	0	 |	-50.0000	|	false	|	 -45501.0000
933	|	0	 |	-50.0000	|	false	|	 -45551.0000
934	|	0	 |	-50.0000	|	false	|	 -45601.0000
935	|	0	 |	-50.0000	|	false	|	 -45651.0000
936	|	0	 |	-50.0000	|	false	|	 -45701.0000
937	|	0	 |	-50.0000	|	false	|	 -45751.0000
938	|	0	 |	-50.0000	|	false	|	 -45801.0000
939	|	0	 |	-50.0000	|	false	|	 -45851.0000
940	|	0	 |	-50.0000	|	false	|	 -45901.0000
941	|	0	 |	-50.0000	|	false	|	 -45951.0000
942	|	0	 |	-50.0000	|	false	|	 -46001.0000
943	|	0	 |	-50.0000	|	false	|	 -46051.0000
944	|	0	 |	-50.0000	|	false	|	 -46101.0000
945	|	0	 |	-50.0000	|	false	|	 -46151.0000
946	|	0	 |	-50.0000	|	false	|	 -46201.0000
947	|	0	 |	-50.0000	|	false	|	 -46251.0000
948	|	0	 |	-50.0000	|	false	|	 -46301.0000
949	|	0	 |	-50.0000	|	false	|	 -46351.0000
950	|	0	 |	-50.0000	|	false	|	 -46401.0000
951	|	0	 |	-50.0000	|	false	|	 -46451.0000
952	|	0	 |	-50.0000	|	false	|	 -46501.0000
953	|	0	 |	-50.0000	|	false	|	 -46551.0000
954	|	0	 |	-50.0000	|	false	|	 -46601.0000
955	|	0	 |	-50.0000	|	false	|	 -46651.0000
956	|	0	 |	-50.0000	|	false	|	 -46701.0000
957	|	0	 |	-50.0000	|	false	|	 -46751.0000
958	|	0	 |	-50.0000	|	false	|	 -46801.0000
959	|	0	 |	-50.0000	|	false	|	 -46851.0000
